beta1,beta2,beta3,alpha1,alpha2,alpha3,actual_beta1,actual_beta2,actual_beta3,actual_alpha1,actual_alpha2,actual_alpha3,x,y,z
-9.93446434686011,-15.50209767757246,-17.698796116942898,3.607834878634955,7.4232101109270685,2.848186940006106,,,,,,,,,
-0.8434206253206469,-1.1339574034880755,-1.5744360090239846,2.9995621343584893,12.295574789107542,23.78502200787712,,,,,,,,,
-11.159502071389658,-14.680299881671807,-18.277021728106345,0.751034596193153,5.419628591973359,16.540721006178128,,,,,,,,,
-1.0116093133058168,-4.834196389907407,-5.481823970324506,12.508275745405127,20.446596049462467,25.00736769505644,,,,,,,,,
-4.8812846405656245,-5.469783618866587,-9.15231766078388,16.65513549491769,18.05565852482456,9.821329642170031,,,,,,,,,
-11.569313576416938,-17.32319259540931,-20.57912090813037,15.488922062869191,6.1644889573404615,20.748809434637035,,,,,,,,,
-14.46848813785032,-16.955380221909383,-17.962635737130984,19.6225760843528,1.934155602126844,19.135391944967505,,,,,,,,,
-2.510167661809197,-2.613567092454497,-4.723017006065644,12.214755026394792,18.47892069140334,9.706133043257102,,,,,,,,,
-13.746045426021205,-19.310414177688227,-25.52699519256773,3.271508292738252,23.700203114653263,8.375166521750428,,,,,,,,,
-6.525737271292481,-8.480968427877176,-12.351007758662025,1.933051628512101,16.65465704777578,24.01299977184937,,,,,,,,,
-6.412957930654251,-10.00977585108209,-13.174190999908271,10.09524180611799,17.931206815826087,12.106367852420052,,,,,,,,,
-3.9047600832253,-6.380684183945815,-7.474107395220146,10.4389889621705,4.831565351007435,13.566747712242464,,,,,,,,,
-8.632831266756092,-12.07826735021882,-14.902942491479246,15.405621352088284,7.935842694190618,8.11203485034318,,,,,,,,,
-13.902577935149102,-15.383716383187142,-17.00924159889208,7.73154244077261,7.508850576547827,16.199356095651225,,,,,,,,,
-13.500405264998212,-18.31183823055731,-22.960828772810743,24.299876582004263,18.36672756113938,5.270047218251282,,,,,,,,,
-7.717588413787823,-9.009023963762028,-14.482970713292096,4.899886404362141,7.70944537792625,1.9867136776083587,,,,,,,,,
-6.972896425140416,-9.933801105079542,-11.867005878464328,1.5252098600752595,20.686649152720445,20.49954533350246,,,,,,,,,
-3.615371391109358,-9.02570457545908,-13.914957957513025,23.16927169970249,11.711892109266516,11.51484034313891,,,,,,,,,
-11.826444974641232,-16.921808031564417,-17.728625573220928,19.38252911734201,14.125677966119344,5.908539564938927,,,,,,,,,
-1.0354357566174404,-6.8205008679817976,-9.87455090599756,2.397131735165715,8.225870246015045,22.281708802579686,,,,,,,,,
-13.863830621646612,-17.69327198121633,-18.67451419289068,17.764938562023985,14.698062719827664,9.765170002938998,,,,,,,,,
-6.687139078271535,-8.109853158875033,-13.204574835645849,5.996669994971804,2.4491110727728733,5.656236001746123,,,,,,,,,
-5.69274127071464,-8.092115541281839,-9.271851141955429,10.911199087843292,7.625718580070756,18.061396716952046,,,,,,,,,
-9.327527370337132,-14.783245918343347,-16.96328078354083,9.833663955863727,20.082743929137266,23.421261748498928,,,,,,,,,
-2.1606473606803025,-7.680813952436043,-12.08848521699446,22.13973586993832,17.965182344853837,9.285304240823208,,,,,,,,,
-8.560811145008142,-9.962517995936704,-15.319623130586942,23.36124106381138,7.205770361579993,14.935683013402112,,,,,,,,,
-1.198907329968458,-5.264397995706144,-8.650906406742175,24.45099649289769,21.370843791692483,19.17231760236632,,,,,,,,,
-6.407349826353672,-12.131523945831908,-15.511269227402591,0.757459163467229,8.922790910323403,22.43859563003115,,,,,,,,,
-6.020078514174873,-8.578138047976326,-10.902737170961071,9.884135957074117,7.851313592114523,13.545265466942483,,,,,,,,,
-0.3126660789363615,-1.6415947618223057,-3.4330220357355743,23.81021933022509,9.459848976218902,23.491778543065934,,,,,,,,,
-5.564425122056107,-7.089189554121795,-8.494306194399691,10.39062112877898,8.269185487619202,5.017916437967718,,,,,,,,,
-11.272954884855606,-15.181820866925538,-15.882452861366392,16.999887300685803,23.96955210716824,8.655349965061445,,,,,,,,,
-12.616428631557763,-14.15804698610221,-17.077627409083163,13.965764926862924,19.04073418830752,13.20973371869515,,,,,,,,,
-8.686417384220812,-10.33250571114163,-14.983971058155696,12.327876992814398,4.1263429042529,7.947745588217263,,,,,,,,,
-1.1410121281987138,-4.651705961948672,-10.770746678902476,0.2847255886208933,15.392923590227385,2.6719235536312764,,,,,,,,,
-5.335568755894657,-7.520914081691965,-9.361541148110586,1.765568724218127,16.863584666646805,9.381698462689004,,,,,,,,,
-1.261528778291611,-4.053769267886162,-6.559876748027777,10.338793573876517,11.775666117567823,11.199417481430302,,,,,,,,,
-13.276979344066078,-14.068976568370228,-19.11741185502465,6.449382641578979,14.690861041597689,6.093423545837675,,,,,,,,,
-8.587902914814052,-11.084753060490264,-16.614756044586418,19.52945516148896,1.6867879909577947,23.5211687883294,,,,,,,,,
-9.214175558280608,-13.893271837438355,-17.13768405982212,2.676721848153892,24.75746454305944,14.398825361469642,,,,,,,,,
-11.902232750982954,-16.542687243659252,-22.03604965684895,24.51379997037698,10.326872994239256,1.0819040807290046,,,,,,,,,
-0.0917033163147351,-0.290869284760803,-0.4259724470744927,7.962196453278917,5.116437603666062,1.589303445391975,,,,,,,,,
-12.755176136220896,-13.718261609125202,-17.455883545025046,20.56863506058602,18.65392498741794,6.866159394751205,,,,,,,,,
-1.0927784566452896,-4.474406980462072,-6.460583302332581,5.375194849509422,13.37476850067366,4.460101608014951,,,,,,,,,
-6.091254947844433,-10.135239178408115,-12.922583856252777,20.858638450555105,3.403358670192804,9.408480127843536,,,,,,,,,
-3.0528979736150994,-3.3845414112830907,-6.803039007355574,13.452972236889725,21.52424531268085,1.3969284990364903,,,,,,,,,
-6.692181962787346,-8.265510841370102,-13.41808191242413,15.301926552076734,24.267034519397782,24.111974403950416,,,,,,,,,
-4.200795925575523,-7.484450971413751,-11.813901140870026,10.98056648521957,11.11819519683183,20.72686851748148,,,,,,,,,
-7.026048709323897,-8.970964914174685,-11.685041428047825,6.590607808013674,16.623781001415637,19.003369628100764,,,,,,,,,
-12.69230888530416,-17.69988620607192,-19.88278281593384,0.1260462138900988,24.647043530769825,10.90791714057596,,,,,,,,,
-1.7870283901924695,-4.885717960346788,-5.672570954261168,22.41021821880536,8.372299662286807,13.743460672886464,,,,,,,,,
-6.275222414949713,-7.612553030574313,-8.66283458718842,14.39653335092663,3.027826788674754,7.510390019186667,,,,,,,,,
-15.079424500279202,-20.59561037237664,-24.37977104911338,0.5928652808104592,22.83569440913981,14.143662986564395,,,,,,,,,
-0.2513083499362274,-2.436714610587784,-8.49991234025417,9.566429950085446,22.94858302389936,10.533466569847754,,,,,,,,,
-0.5663722366414916,-4.6820418805357775,-10.422931795025647,12.424216548394636,20.8017541254658,7.507163328480641,,,,,,,,,
-4.8162330653343695,-7.435003006739275,-9.440642106570085,1.848022233914472,10.930986029399502,14.032268772898847,,,,,,,,,
-3.450017344313072,-7.585746665677274,-10.049664440318296,13.98031583656047,20.19126436294573,19.11074241309237,,,,,,,,,
-14.798407028619764,-15.409654776844272,-17.360084505229942,22.076661266419947,16.2600335640552,8.659339080524214,,,,,,,,,
-12.578644042040766,-13.680892427551992,-13.733154064820766,14.355543576666513,5.018615809066973,16.974848360357132,,,,,,,,,
-11.125704422507017,-16.95052121024967,-22.65953976732997,16.41528422714165,18.86639602927132,24.566749885243315,,,,,,,,,
-5.767933428875027,-8.72998809359374,-10.706827676096212,14.698202216560082,15.884832144301054,11.264341730518083,,,,,,,,,
-6.563230422227315,-10.414764316911178,-14.11642759623182,18.862956329417703,1.6227934172336524,24.839077305726075,,,,,,,,,
-3.645199444201024,-7.240162620522992,-8.58028678558299,5.664956927499893,17.04210188917185,3.855781533791566,,,,,,,,,
-15.283624574051933,-18.22942768121269,-22.89976443541732,21.00389781655068,5.561517773772017,6.966022825490229,,,,,,,,,
-13.625280662755326,-14.357549844228547,-20.11988669566241,9.389603217304485,9.129074221601083,19.80463112329328,,,,,,,,,
-4.954796944787573,-7.1647340960206565,-9.69036425622036,6.523797480282882,24.48077517337433,4.55266267143142,,,,,,,,,
-7.024721888582251,-10.84522613460098,-10.995272701782024,12.18609493537504,6.415807266027472,3.068929743267263,,,,,,,,,
-1.8093832490078512,-3.757887317953574,-7.541479091128217,1.3234186159162225,20.79872011519713,4.492560994932327,,,,,,,,,
-3.132570218685059,-3.272387764348906,-6.8377822085159,5.657307865693936,21.9229793516637,1.6267052135723874,,,,,,,,,
-3.464735551832687,-3.639973945911347,-6.135718224010708,13.15496439169902,14.098433913078791,1.9796764753117244,,,,,,,,,
-11.612304155096632,-17.55608321253871,-18.94372529823881,8.948323363611728,3.39787987678095,20.004437722680567,,,,,,,,,
-9.930459974522746,-15.26310319643277,-17.151207350090445,4.258668657381393,8.197413049747675,20.735409043458688,,,,,,,,,
-10.513122346741175,-15.85969049588581,-16.530579230551417,11.094017017324196,10.796843137841991,8.104077475461391,,,,,,,,,
-12.20581095577642,-17.14113516435156,-17.476664706121223,7.67934981245102,20.199587061633466,16.57233334648986,,,,,,,,,
-5.849497956895304,-7.071251112606087,-11.287654755703672,12.966638950334035,19.76221666357208,20.123142780634275,,,,,,,,,
-8.089744091589889,-13.62415382287528,-18.091769871463303,23.51557185486348,8.480528726321086,15.976326110124912,,,,,,,,,
-12.882405214459055,-13.130256228206976,-14.37104675906849,19.541156950541485,12.798827390939088,0.7280581559468092,,,,,,,,,
-2.0863768625038084,-2.9183099855264087,-8.151211672299912,11.835118184345308,23.13993338335327,4.49741504436911,,,,,,,,,
-2.504596595033428,-6.2165506490856135,-12.22714918497606,15.79952711630462,23.55375058174276,23.530597726537927,,,,,,,,,
-8.781822774264237,-12.077831949095994,-17.06217343553299,4.39107011107268,3.958391993972968,15.314601646770814,,,,,,,,,
-9.493094979094652,-14.34462883184029,-20.10222966911681,21.36986638357805,24.66291077382251,24.1925056279268,,,,,,,,,
-6.211263293716984,-7.370945414980166,-9.316498207424612,6.530796789890598,2.9331666322093053,6.370957360711295,,,,,,,,,
-7.719451510443745,-10.142330223175804,-15.788925366308638,18.29466208232113,8.47812832545447,18.90088604924769,,,,,,,,,
-8.596671926888098,-13.030301746224684,-14.81640169779797,22.960246569134785,10.114492074161973,19.63886699022005,,,,,,,,,
-15.89825132676744,-19.085407445599543,-24.422820235710866,16.231465522250804,1.6025028677082758,24.85420446185396,,,,,,,,,
-5.744873729889772,-10.473248588126836,-14.78924251505634,11.945843941628338,5.853687076743207,18.585516261276613,,,,,,,,,
-8.807340344422103,-14.257306189011814,-16.08279977184651,8.619298179074677,21.59010115347531,21.77880263759872,,,,,,,,,
-9.79790876670287,-14.06879656254915,-15.958034969755772,11.774255947147523,20.12658278970001,21.27884564928296,,,,,,,,,
-0.6061591482992412,-2.2661052167216056,-8.01385322736569,21.26760800234266,16.516129606232568,11.447183593135986,,,,,,,,,
-7.565481024566711,-10.597457087615002,-11.402853934605652,14.912573456774547,13.26785057340962,21.328890989732848,,,,,,,,,
-15.260598217667726,-19.247958819003816,-23.07356336507916,0.8866897141271779,6.633984788985644,20.91661446657837,,,,,,,,,
-12.938591290830672,-17.464040227683643,-21.147247038617746,18.186421278601262,6.559931399211388,21.99440713221363,,,,,,,,,
-0.2221143043313027,-1.7476566439947283,-3.1838720599134467,12.88065568643152,9.068824262198344,7.333316920893552,,,,,,,,,
-14.34148917121466,-18.372646582273006,-20.074161953492503,2.386810791250623,18.0119315639265,12.647671859221676,,,,,,,,,
-15.299798892306752,-16.30971279778279,-16.78174721924751,0.6862202010004712,9.464353065539942,7.973100812661481,,,,,,,,,
-6.988045953685846,-7.814922124292879,-11.953479130917628,3.8810615164597424,17.283889277072625,20.832913825086525,,,,,,,,,
-8.934805212901892,-10.712389743446586,-12.005869760437394,15.162017088682113,3.203135407608236,7.861453421499734,,,,,,,,,
-10.222084876296558,-11.628124569190486,-13.43185179115591,3.958856099778691,0.0060226436213771,12.374035084934096,,,,,,,,,
-13.993706200493756,-19.82266260625709,-23.147562861188785,21.71694884407436,21.662700275014394,15.217842228347132,,,,,,,,,
-14.07687595168528,-19.292483726130065,-20.43914512942072,21.6301761442078,23.614270052953128,11.773138747433295,,,,,,,,,
-0.778899312930811,-2.868193861639218,-3.7944316664313305,20.883985607602337,6.842127691363348,3.830946418630578,,,,,,,,,
-0.7592319530732627,-5.472337817347657,-11.074011552165256,23.59028150301021,10.917412623517592,20.507759933463426,,,,,,,,,
-10.46407916600242,-14.056557588593016,-17.85150782811119,11.133872776185571,9.865717602234488,24.661372619766222,,,,,,,,,
-8.983651175849188,-11.453551107667538,-13.074747990905829,13.658707200564736,2.630884198866351,2.805652246801581,,,,,,,,,
-0.7030341597945444,-5.237448482399209,-7.147684160222019,23.805132933183167,21.041768230215546,25.01104030763355,,,,,,,,,
-3.3943127923005534,-6.088858978155491,-9.687569291162331,14.123407511007388,2.174438694903416,14.173993038953682,,,,,,,,,
-13.662738702787564,-14.25468032636424,-18.11161946572784,4.832822409896852,20.112754154835457,22.050654060238823,,,,,,,,,
-0.1641765442327383,-1.367898600955464,-4.521779814424068,8.394965700923715,12.449504188152746,8.684749695774984,,,,,,,,,
-12.409801981302495,-13.744994951760471,-18.373067901953497,6.411529072980745,16.60797364276026,17.69572123482478,,,,,,,,,
-15.083518613866303,-18.139749216520944,-18.627552736909823,2.823475584596202,7.300549091169217,17.35310242633197,,,,,,,,,
-12.611036670580106,-18.12857486922,-21.74169028113276,13.830978560930369,7.781862391456401,8.196312459845087,,,,,,,,,
-4.054188977594741,-5.99837466667072,-9.404641394856377,1.0464497794813337,4.07557561966485,15.398545447496623,,,,,,,,,
-8.17862034445915,-9.073944061227117,-9.98627384135804,3.621773875583931,2.1776211123532483,19.61718770434976,,,,,,,,,
-11.474034454463228,-13.658078084936818,-13.928844165019536,10.44168387650135,17.100182134291316,16.25009812009677,,,,,,,,,
-10.27244972254624,-13.76436749008654,-14.47692669605542,6.165335191444955,20.12878263597402,17.292151690590696,,,,,,,,,
-12.19020197984162,-18.11133519468038,-21.17069802756988,5.972476607527618,14.802477947442226,24.27923672594631,,,,,,,,,
-13.993955188855,-16.18962727081792,-16.382534419139095,9.395105105151638,18.5428442818886,3.1277724520227688,,,,,,,,,
-15.883622346027815,-20.96556904783673,-23.284751366983745,4.3935973303822005,22.60830159478158,24.44418016602596,,,,,,,,,
-6.1589757169750445,-9.397903550711211,-12.85686747355069,20.732449947802166,4.854265609127352,5.224414752738326,,,,,,,,,
-6.7218013818990165,-9.116353011611675,-15.384096925783153,22.652264354001424,0.7502037452869315,20.9714072850855,,,,,,,,,
-0.7149706832728544,-2.9126484575762817,-5.120397129345402,9.718318868584149,19.728315101095944,12.209057246872474,,,,,,,,,
-2.194474629534138,-2.629889985976269,-4.633295219533457,19.8463338451226,10.672534770232089,22.15233280724623,,,,,,,,,
-2.0810626296941184,-3.71102400577192,-7.100440302732953,25.096514280708167,22.87149409790132,6.651643127907489,,,,,,,,,
-3.337911612023504,-8.677925608859002,-13.655350831146416,21.59639244425157,20.396202929835223,23.20521735349377,,,,,,,,,
-15.459652856815335,-17.082185475348037,-18.27676913583994,4.115128913815181,3.664765590849843,23.68921284711769,,,,,,,,,
-10.6816672446019,-16.018025336481287,-18.684860032336243,12.656138046594048,18.735034172631707,0.9746511938643574,,,,,,,,,
-13.608939929152305,-14.871726839479138,-19.833131149063256,15.524500044585642,23.492867794817432,1.4469289112013266,,,,,,,,,
-3.233380038736412,-4.964850091504741,-8.690302453278333,3.675228874169442,24.88281057250884,6.040292097616459,,,,,,,,,
-15.068509806761853,-17.356513096183857,-18.395241081648543,17.75400706653,11.775778578763491,18.172316038565064,,,,,,,,,
-5.165593988606068,-9.61217462034514,-15.488685778799764,12.78650293577937,21.81278635571708,5.189096446250466,,,,,,,,,
-5.954770361350191,-11.875697254403878,-18.079938738491617,24.017405939964085,12.693503576796738,3.2702646508270004,,,,,,,,,
-5.041069523881415,-8.322320942842286,-12.73892082301046,20.310456186497213,20.558271023924725,16.828403424540483,,,,,,,,,
-9.70585473324855,-12.20853987242613,-17.920908623532252,14.921105533784704,24.247505558951435,20.16454552406437,,,,,,,,,
-9.915935433749736,-11.590453037845144,-17.52306307080249,9.113893024971134,19.60437575379996,6.904080715901401,,,,,,,,,
-13.480425491819563,-15.417889952370066,-15.446985435529434,23.00044065214805,6.6800241230087565,22.5008028447548,,,,,,,,,
-14.002290239005708,-17.78947520381202,-21.649802901288428,11.000887179126815,13.806260338918229,15.853273772312969,,,,,,,,,
-14.879698738135142,-17.06433682108466,-20.031079172851843,11.5511673826718,1.193911287963373,6.16047680287893,,,,,,,,,
-1.7876939666097496,-2.709041437379068,-5.905202521965107,20.660050386969072,21.332526845868426,13.951237360465742,,,,,,,,,
-4.084396839365079,-8.269140077256328,-14.457130548717556,4.263219788929926,8.730769917634275,19.238397855441725,,,,,,,,,
-0.7999098360005519,-5.599176102945651,-10.121576155608428,20.481181654689586,17.04099124675557,25.07061393170531,,,,,,,,,
-9.405178018517097,-14.24158198035642,-14.294053699780024,3.8227428984599663,6.92465971661933,5.552042625990486,,,,,,,,,
-6.675646413163959,-9.161481350050614,-14.690855305857434,14.742267480220743,11.042563134727695,18.565673681874465,,,,,,,,,
-14.333655233637147,-16.641061561993826,-22.12247279025491,12.024785514282856,13.835623008029962,2.622167271942645,,,,,,,,,
-13.351129033102955,-17.781246880012844,-21.70271395857224,6.693761438498006,10.9085865021439,6.677675072253856,,,,,,,,,
-15.897607654972727,-19.74335674983596,-24.019636899153817,15.837384182422555,9.520406624926146,5.43726097044893,,,,,,,,,
-3.732128838969299,-9.580543551917298,-13.134423547479514,5.123826488334004,12.772515586597487,24.168233758631327,,,,,,,,,
-5.524790202963066,-8.027838040298843,-9.721751084660228,11.753543430814942,10.262819598654684,15.449483266371896,,,,,,,,,
-4.148712165850926,-9.335463060458288,-11.056001907119002,21.64851744336074,24.8199446042854,23.9023124513645,,,,,,,,,
-6.068144614693342,-6.680722926751512,-11.29986464958284,18.465834140859783,17.714311482440138,16.12407007825112,,,,,,,,,
-11.162386239303816,-11.857425519455983,-14.455252852373375,20.78922467388811,12.962034693074594,14.694361932883648,,,,,,,,,
-11.197676461758386,-13.385126930920888,-15.815394767553313,1.207440725135141,5.028957838831611,8.7370748114018,,,,,,,,,
-5.816015410504756,-7.969686594273635,-10.673543674339475,24.67746833736982,11.09896352067413,0.4604092449100792,,,,,,,,,
-0.7177773992262555,-2.7851240988953228,-8.517090647053507,15.248576502784523,11.690256313213954,6.76981047862997,,,,,,,,,
-0.53863704617733,-1.8430179207479,-4.440446372213239,11.059493758573076,23.67155232487108,0.9114137175126764,,,,,,,,,
-11.110467516103173,-15.243785817688664,-20.937988984393343,16.02057421876643,10.357114832292796,1.8176813942973968,,,,,,,,,
-5.636256645486128,-7.600265083313094,-8.208046578524495,22.21964080242435,18.53640506810749,8.008626824732083,,,,,,,,,
-7.360444567858778,-11.4670368801315,-12.507596351720723,4.546970287803073,1.508806018049781,1.5357496798401689,,,,,,,,,
-8.452260781277507,-14.022294953702149,-15.60746872085013,20.16027847600558,11.223989831779884,23.53074303634002,,,,,,,,,
-15.26827783643906,-16.569082889815093,-18.91540920632814,13.792564008432674,10.646874141834104,17.69086684358161,,,,,,,,,
-15.491357156014203,-20.461864432053204,-22.76421776161156,15.2049618607605,9.85040546419838,15.87079238498214,,,,,,,,,
-3.493400752003049,-4.234472910909938,-5.48000161771532,3.351329544167469,4.983918967949675,19.481626526258992,,,,,,,,,
-6.681526753906317,-11.678560998492117,-15.82219863290997,3.3537308452100825,12.661522466803572,22.541926662682783,,,,,,,,,
-0.6152156524601189,-4.557437707341366,-6.063478704366782,0.0437731165751778,4.934094338298278,6.855267573321787,,,,,,,,,
-14.10341598992768,-17.64354575566047,-19.34535801096531,6.181801177461265,22.788284615830623,16.749513540993444,,,,,,,,,
-11.146615666470854,-14.818274564475846,-15.173996403550948,22.39421644897213,2.480383454337072,15.66134431287073,,,,,,,,,
-2.3885687681931973,-5.493153710927756,-6.730315146115315,0.3447804697246572,9.969737382739323,21.04586657563424,,,,,,,,,
-12.297813094923644,-17.425770917868704,-21.332328039852783,12.999994431506892,0.1353551793736555,24.35320674090237,,,,,,,,,
-3.1324079266468203,-6.286295415109978,-9.87668203021045,24.91826046944995,23.956572707189377,11.406466716861445,,,,,,,,,
-13.229416390743832,-18.32461944109344,-22.564715992192827,16.47135052212514,21.30817163142399,0.6595782680201885,,,,,,,,,
-12.758520368401532,-15.037526377852783,-17.17882699174138,20.392499313639945,24.30746333093353,10.437989118144197,,,,,,,,,
-10.795745621875222,-15.18892925117196,-19.35882919149704,20.4318301248373,23.551914642097024,0.4825867980938391,,,,,,,,,
-15.700080185212837,-16.444115096560882,-22.062553860451207,22.3193059399369,22.446561625548448,6.633782992879479,,,,,,,,,
-2.952222523518646,-7.6966553985872705,-13.563875957537762,11.420887283205934,20.843948251944024,9.594261698865385,,,,,,,,,
-13.290118261361952,-15.653295061610866,-18.03914326048428,23.88417246049534,15.469691995977795,3.623992707650528,,,,,,,,,
-5.974242887756919,-10.850838603229084,-15.100943413292065,16.21551015558242,8.420198498616246,25.07353286935773,,,,,,,,,
-0.0622259003096754,-0.8866055995476325,-5.706063919994522,16.834519603395073,9.345851953145424,21.25233900576684,,,,,,,,,
-11.710450378272906,-12.117419574448313,-15.13226259161834,8.811793393151918,6.152787376595545,11.608416771901894,,,,,,,,,
-14.033812985967977,-17.591846243789945,-22.85708963115284,2.646766218163129,13.08303924313476,13.686579439783143,,,,,,,,,
-10.019575486807184,-11.780586493132825,-12.95389720901467,17.81862578215864,19.884041076950687,4.91928781225332,,,,,,,,,
-8.546648643525115,-8.779747233436938,-9.099895581719617,0.467432058599778,20.645529488978653,1.1912192933863257,,,,,,,,,
-13.067646104062696,-14.547859416209164,-15.110848283217106,22.626959387747178,16.64443767532756,3.960964412780224,,,,,,,,,
-7.043932456114158,-10.097506931999575,-14.94474724746386,14.07882595434054,23.78230952925009,15.98229614979906,,,,,,,,,
-4.066940267786144,-4.528102383989161,-8.785953110260571,0.4735098735782899,8.000763626501978,13.663948800978982,,,,,,,,,
-1.4173617291106844,-2.608865430117324,-3.606621332019903,13.632856984869925,6.3028518471105,15.589177111640064,,,,,,,,,
-5.841668516636263,-6.73606574989716,-6.838239765051672,22.78263335969427,4.0186424081216,13.719731930389631,,,,,,,,,
-7.544357226718402,-9.512780327330304,-15.05658060807466,14.138094405261882,15.885315389121992,16.789698841658026,,,,,,,,,
-1.4819936917987633,-7.080607861337256,-7.96274895152174,3.3436237566324354,13.48548374168896,6.740911562233462,,,,,,,,,
-9.871646946708582,-14.285421085436017,-16.306163442834062,0.9413156169206832,16.85696097773203,10.882231152521872,,,,,,,,,
-5.492098302834981,-10.515905570962955,-13.448397777190303,17.687165379255745,16.819610647359827,21.274798737388974,,,,,,,,,
-12.473958753931774,-17.924211791139747,-24.0956375896074,22.678859639090543,5.446153655057174,21.54415479612135,,,,,,,,,
-7.069610089773267,-12.423764069828838,-15.686344022003937,0.0868503048837961,16.491189266844337,17.861625327738157,,,,,,,,,
-0.9186588891218914,-2.969405765179369,-5.141208771390095,16.430348715118928,19.316703981757723,15.820609925361564,,,,,,,,,
-13.526336797499695,-14.577864985374454,-18.431674300592515,13.26199424102547,11.853464659725915,13.670307909285617,,,,,,,,,
-5.36293299990645,-9.041226157913716,-13.850364806172978,0.9380917630969876,23.4404088738917,10.864990855020697,,,,,,,,,
-3.540598765604825,-6.3809478986308825,-9.953796995171505,18.697192857403643,13.608632984532816,8.117576786725607,,,,,,,,,
-8.634172668041476,-10.818001828965098,-15.623875911427351,24.759756131999463,20.484823158788817,6.35693562780931,,,,,,,,,
-12.859370414450694,-17.85286952597163,-21.463418757496,17.56927829471573,12.671844739265,21.350422591670668,,,,,,,,,
-2.5211346371213583,-4.631871771999528,-9.128061320206053,19.986772516934945,16.209281573864644,23.459828861905063,,,,,,,,,
-7.810961245561453,-13.150073886627954,-17.58923022061559,5.88638038960338,24.754189348509183,4.5153873299713565,,,,,,,,,
-5.411938525153682,-7.552247154174826,-13.093852795984622,7.330961782927346,0.6604031695623005,12.726646087390478,,,,,,,,,
-2.5714858073581013,-3.7614037214701774,-8.740624612992075,19.41274458646256,16.704323840069947,10.594600313763433,,,,,,,,,
-8.278356151527822,-13.135191250628356,-19.13088345118238,3.227635729326091,24.47119833294882,2.000966765622257,,,,,,,,,
-8.76690948384852,-9.523616594442592,-11.30540425066849,8.215590540706108,0.0627003132706053,17.764295943905335,,,,,,,,,
-11.212953308140944,-14.472802876682035,-20.55876843023215,2.525760164816832,12.54837997868262,17.594274100802476,,,,,,,,,
-7.5381043402540975,-10.952142645817098,-16.081958194945507,20.87872996082533,10.304400450638669,24.157553913480125,,,,,,,,,
-14.339619380496266,-20.00312360717292,-23.63369025013205,14.276493328810048,8.528841707004725,8.77949543219817,,,,,,,,,
-6.937147370758607,-12.46135785095074,-18.40824818924401,11.117575999805796,20.814104751173204,25.05734334298337,,,,,,,,,
-15.272280749924777,-19.45422707488456,-25.170224692478744,8.930401637923259,11.71669501111832,0.3786130995713803,,,,,,,,,
-4.153973051355431,-7.827575460059378,-10.80112620629566,23.11964129073578,16.775712533359922,4.055717188868975,,,,,,,,,
-15.5640460264761,-15.759122589653494,-16.00884638609945,6.040721368712911,22.389708123555984,23.61464917312862,,,,,,,,,
-14.897981345145752,-16.729989869818034,-17.721652665599457,8.10450216030713,17.908469910564456,24.889935346641177,,,,,,,,,
-14.262432567145488,-14.97238033521074,-15.987439796189374,18.46014879906813,6.090203902639799,3.175146481549465,,,,,,,,,
-6.062807742823146,-9.954043340907226,-13.98377989884873,20.01660786400473,8.268706382065526,21.906600434810148,,,,,,,,,
-2.1107689465127084,-5.6434829798757065,-9.239110011553056,8.72834214222651,20.925917688163707,14.702462966895675,,,,,,,,,
-10.180373588562832,-14.217449017790846,-18.846899243056143,18.26495805597452,12.56579405055703,16.91342505410012,,,,,,,,,
-1.0092501669019214,-5.581321641064853,-5.611191289536347,6.221929425394097,22.774341547244006,3.845724334403692,,,,,,,,,
-9.30863991789064,-14.517047261762931,-17.698120446915116,18.361823610429862,12.045828002772588,5.747736991769866,,,,,,,,,
-0.7420758984369762,-6.427207763428676,-8.765456660481478,14.209919279746414,21.80598649892893,5.113161742580083,,,,,,,,,
-6.524467295121195,-9.629044573501904,-10.272779086783688,12.67617838107472,0.0472271097873094,18.41251484333706,,,,,,,,,
-8.419203175322194,-10.985359684156553,-17.07507881569299,18.614392747297927,3.830172305520838,20.764230203308365,,,,,,,,,
-9.583553164042476,-11.607845341489266,-13.44167371713233,3.871286445498159,9.231708901860763,3.3090710940552754,,,,,,,,,
-0.31933459728371,-1.8068334796469665,-7.953119792078205,22.03389944471741,11.346839609937522,21.22599156612504,,,,,,,,,
-8.520895670280217,-10.216373721617977,-11.958576315199716,22.26773814376349,11.91094162057766,18.849475266309355,,,,,,,,,
-1.7931111145973553,-6.084806470345751,-11.264714568010888,24.04515938704935,20.20616445682053,5.600939335534175,,,,,,,,,
-7.601788927080614,-9.55321896324181,-14.097860612762512,12.35240318935344,2.6915516830374524,24.094032739260456,,,,,,,,,
-11.369755734630754,-12.83162454813534,-16.51151088159261,22.214562609727807,2.8197867326628496,24.62052991238012,,,,,,,,,
-11.987903056099752,-15.965356857219856,-20.41185553446523,14.473741471476512,14.045406537154737,11.17618623688907,,,,,,,,,
-12.16282076527576,-13.00395147542865,-17.209981286935946,6.928249710584316,11.115456955108955,14.849810024373834,,,,,,,,,
-15.890111943251704,-19.549605658268604,-20.68948760867428,9.869292754231774,1.733487236743677,16.903273724718716,,,,,,,,,
-3.3965551322790883,-8.510049102944372,-11.036678860971056,8.859683981860535,2.902291338842818,9.492074703531916,,,,,,,,,
